profile_id,username_length,bio_length,followers_count,following_count,posts_count,engagement_rate,profile_picture,verified_status,account_age_days,external_url,suspicious_keywords_count,hashtags_count,average_likes,average_comments,label
1348,15,84,1043,3394,131,0.0032063517094541583,0,1,524,1,2,5,145,76,real
1349,13,7,6909,1579,359,0.06123112888403968,0,1,216,1,0,6,848,81,real
1350,6,2,12559,85,4,0.004144270706385476,0,0,50,1,7,3,305,96,fake
1351,16,4,5061,2253,47,0.041674906062405315,1,0,744,1,1,1,534,23,real
1352,7,28,11534,292,29,0.008525297193095475,0,0,6,0,3,0,110,15,fake
1353,7,21,5341,28,41,0.009718018040481599,0,0,66,1,9,5,389,92,fake
1354,5,117,488,715,178,0.022127659106618403,1,0,694,0,4,8,164,5,real
1355,12,146,525,1030,179,0.016141698768757397,1,0,423,1,1,9,603,40,real
1356,10,24,10831,293,26,0.006654301775773518,0,0,69,1,2,4,609,18,fake
1357,16,26,1616,44,9,0.009219410419862444,0,0,39,1,5,1,114,21,fake
1358,17,116,9613,3674,33,0.08279120621490643,0,0,371,0,2,0,651,79,real
1359,12,97,281,2997,419,0.038282420796350386,0,1,206,1,3,2,793,3,real
1360,15,10,8344,3612,69,0.05891187359802366,0,1,286,0,4,3,535,46,real
1361,13,53,7788,3695,170,0.07208163164749157,1,0,105,1,1,6,137,90,real
1362,9,46,6018,3378,365,0.0241206774628023,0,1,754,0,4,8,410,79,real
1363,18,139,7997,3591,271,0.01681410858947471,1,1,747,0,0,7,581,53,real
1364,16,3,1239,380,24,0.0013204923058341732,0,0,98,0,5,8,975,20,fake
1365,18,138,797,4047,180,0.06175573132096185,1,0,723,0,1,6,748,59,real
1366,7,19,7052,333,17,0.009750605256429472,0,0,96,1,8,9,538,21,fake
1367,9,19,9883,4098,225,0.03377559871322291,0,1,747,1,1,7,566,90,real
1368,9,45,632,624,472,0.07030316999741315,1,0,242,0,0,7,559,87,real
1369,9,11,3851,4060,94,0.022260363654123774,0,0,491,1,3,0,133,51,real
1370,7,69,3686,335,368,0.026120017127391294,0,0,665,0,1,8,369,25,real
1371,15,16,2582,3750,296,0.0511902121269624,0,0,708,1,0,1,73,68,real
1372,18,21,7454,314,6,0.0003350649918071347,0,0,29,1,6,6,898,10,fake
1373,14,146,5043,3787,174,0.01676215638405845,1,1,435,1,1,9,774,86,real
1374,18,5,11048,250,30,0.005272592734711015,0,0,93,0,5,9,783,67,fake
1375,8,107,5224,1731,102,0.0035748394465864642,1,1,484,1,1,4,965,83,real
1376,13,51,4722,1359,53,0.07044236214774867,0,0,447,0,1,3,633,95,real
1377,17,95,76,3706,182,0.049211665708586164,1,1,384,1,0,0,111,9,real
1378,14,2,10114,16,31,0.0029100832947081914,0,0,88,0,3,0,570,29,fake
1379,13,101,4626,4270,402,0.01716939931284912,0,0,170,1,4,2,286,37,real
1380,6,74,1150,1606,317,0.010253453811264402,1,0,950,0,1,0,236,71,real
1381,12,29,19288,46,49,0.008139091067848093,0,0,46,0,8,7,32,38,fake
1382,12,0,18196,380,44,0.002175436320975107,0,0,31,0,5,2,853,88,fake
1383,11,91,9389,3818,442,0.07542823330352161,1,0,848,1,0,9,706,72,real
1384,12,2,5999,162,10,0.00011530036733138793,0,0,24,0,5,1,73,98,fake
1385,18,134,3349,2684,67,0.024937578799589213,1,1,232,1,1,5,166,59,real
1386,7,23,2730,254,9,0.0041460945923619315,0,0,15,0,9,3,804,57,fake
1387,17,47,7685,2587,273,0.07185313181222461,0,1,359,0,0,3,399,90,real
1388,10,72,8274,101,281,0.007296833292568772,0,1,275,0,2,1,158,60,real
1389,5,71,208,4244,359,0.08211261044851798,0,1,942,1,3,1,848,28,real
1390,11,115,9983,490,402,0.049303512154020485,1,0,911,1,3,5,372,28,real
1391,19,80,581,2926,310,0.08467830271688292,1,0,32,1,1,4,690,46,real
1392,19,7,4424,259,21,0.0006410799766644481,0,0,76,1,2,8,473,71,fake
1393,5,15,7062,124,30,0.0029009256918774906,0,0,20,1,9,3,654,67,fake
1394,13,95,1184,2523,440,0.09935015603957081,0,0,65,1,3,4,408,86,real
1395,5,71,188,808,133,0.02323355459240182,1,0,710,1,0,0,414,55,real
1396,5,146,2254,4580,128,0.06239455747613884,0,0,27,0,2,1,835,38,real
1397,19,62,4096,3959,7,0.04603213900573984,1,0,663,0,1,2,141,18,real
1398,11,21,3207,50,40,0.006437476916666982,0,0,4,1,3,4,206,76,fake
1399,6,66,6242,2989,50,0.0014470641502865034,1,1,479,1,3,4,656,95,real
1400,18,68,808,4926,490,0.011922857781785867,1,0,268,1,3,3,44,63,real
1401,9,12,7611,607,340,0.06490917405385481,1,0,597,1,2,9,429,5,real
1402,12,30,8989,1542,471,0.05671630879133922,0,1,66,1,4,2,386,44,real
1403,12,113,2805,523,280,0.055342956116372743,0,1,133,0,0,8,408,29,real
1404,7,21,4598,1887,174,0.0031856762528260085,1,1,905,1,1,0,229,14,real
1405,11,92,7307,3982,182,0.046930299636000705,1,0,916,1,0,5,907,58,real
1406,7,66,3094,3853,191,0.09246228178425286,1,1,366,1,2,6,897,44,real
1407,10,53,741,1709,248,0.039759186931064665,1,0,82,0,3,9,706,18,real
1408,10,137,1139,1039,234,0.06249224697884564,1,0,893,0,3,3,526,7,real
1409,7,41,1615,4605,82,0.07798186756231436,1,0,831,0,0,9,592,87,real
1410,11,6,14031,346,46,0.0029470317661656597,0,0,58,0,4,2,351,97,fake
1411,7,125,9417,4096,372,0.05192800823952714,0,1,328,1,2,7,762,62,real
1412,12,17,14867,71,13,0.002457932273212327,0,0,77,0,6,8,872,45,fake
1413,14,34,5084,2218,311,0.0391378093363747,0,1,585,0,2,0,425,16,real
1414,8,29,7109,1089,267,0.08886932147847984,1,0,327,0,1,9,465,64,real
1415,19,56,1500,237,416,0.024022716639554534,1,1,542,0,0,8,306,37,real
1416,19,46,903,158,119,0.028021640699057104,1,0,125,0,4,6,947,25,real
1417,17,8,4368,178,2,0.0015549566307033957,0,0,61,1,4,0,340,9,fake
1418,5,113,3399,4737,16,0.07955818365422829,0,1,987,0,0,6,714,55,real
1419,8,7,4249,1373,252,0.04170552362327056,1,1,784,0,3,4,689,28,real
1420,18,2,3227,151,23,0.0013517227408451837,0,0,10,0,7,9,348,9,fake
1421,11,112,2273,1765,121,0.023179027761657967,0,1,133,1,1,6,757,12,real
1422,15,70,3442,529,379,0.09013999412292333,1,0,503,1,3,8,815,18,real
1423,8,29,2381,3554,9,0.0833916600461037,1,0,157,1,4,7,307,91,real
1424,17,134,4322,2332,286,0.05535308853571833,1,0,559,1,2,5,769,90,real
1425,10,66,1525,1112,315,0.06161108004157211,0,0,869,1,1,1,686,56,real
1426,13,64,6336,607,325,0.047432557055029106,1,0,875,1,2,7,321,90,real
1427,5,17,16754,494,13,0.0052585737318141925,0,0,41,1,9,3,592,74,fake
1428,17,15,11452,447,15,0.006815070229434715,0,0,53,1,2,7,752,58,fake
1429,9,36,2927,2615,292,0.012561270352030208,0,0,974,0,3,6,64,81,real
1430,15,0,5741,2198,209,0.0418446789716228,0,1,953,0,2,3,994,51,real
1431,11,142,7696,4835,445,0.034456190798787534,1,1,595,1,4,7,703,32,real
1432,5,36,1177,598,217,0.04981507202511484,1,0,419,0,4,1,543,88,real
1433,18,140,8312,4482,240,0.04576318745451751,0,0,472,1,3,8,804,48,real
1434,8,20,13817,267,27,0.004527332057356356,0,0,87,0,5,5,114,8,fake
1435,10,0,14706,97,34,0.001236030990478505,0,0,71,0,6,6,184,30,fake
1436,6,127,5820,4732,199,0.05131415015132771,0,0,454,1,1,9,303,26,real
1437,14,126,3665,3400,215,0.02424188138872109,1,0,700,0,1,0,889,24,real
1438,9,0,3803,3450,204,0.018433134898819127,1,0,570,1,3,2,560,27,real
1439,15,34,9957,1639,412,0.006483421878619122,0,1,771,1,2,9,920,79,real
1440,14,103,6748,1004,415,0.0762652558756141,1,1,162,0,0,4,384,92,real
1441,5,22,1587,4808,215,0.042744192085655996,1,1,301,1,1,6,459,75,real
1442,10,8,9498,2069,79,0.06266436833117583,0,0,306,0,0,0,454,39,real
1443,10,33,2230,4582,266,0.07275933433047434,1,0,2,0,4,8,69,66,real
1444,17,127,9174,2996,479,0.06793166653135535,0,1,271,1,3,4,401,51,real
1445,19,20,15362,472,39,0.006477562995215263,0,0,76,1,9,2,821,73,fake
1446,19,101,6701,2865,378,0.038789852895172984,1,1,143,1,1,6,820,50,real
1447,8,74,4002,2234,34,0.03759599096406638,0,1,700,1,2,9,399,45,real
1448,17,98,923,3422,288,0.06400487969300564,0,0,864,1,1,7,221,87,real
1449,12,71,6368,66,17,0.049479435494187346,0,0,853,0,0,9,676,33,real
1450,8,25,14226,57,1,0.005571218983216382,0,0,48,1,7,9,694,19,fake
1451,12,141,3207,4553,12,0.08747019843267122,0,0,977,0,2,2,544,13,real
1452,19,19,12109,444,33,0.0038127545526544706,0,0,15,1,7,6,249,78,fake
1453,17,44,1472,3778,228,0.013623365154572565,1,1,736,0,3,6,497,96,real
1454,12,60,7047,4843,345,0.06304009260359995,0,1,879,0,3,3,730,22,real
1455,9,82,9509,4307,365,0.030122574806227945,1,1,692,0,2,9,131,20,real
1456,17,122,5004,1363,464,0.001857071876509886,0,1,535,0,2,8,262,97,real
1457,19,101,9391,2420,447,0.08886426693629551,1,1,867,0,0,0,150,5,real
1458,8,15,12712,490,17,0.0033004687712601356,0,0,7,1,9,0,461,84,fake
1459,16,65,6231,4321,318,0.09292806516858092,0,1,107,0,3,4,861,78,real
1460,17,144,7100,2612,216,0.07174344508782536,1,0,297,1,0,2,883,91,real
1461,6,118,7779,2944,33,0.07626534899114844,1,0,741,0,1,9,841,90,real
1462,15,123,697,32,358,0.02014614957931604,1,1,825,1,3,8,162,32,real
1463,19,143,4671,2212,265,0.023419442561681294,0,1,97,0,0,4,902,30,real
1464,7,101,9409,1219,127,0.05212677538240658,0,0,281,0,4,6,735,91,real
1465,7,65,1904,2306,211,0.017209985264986218,1,0,110,1,4,0,317,26,real
1466,8,12,7399,758,262,0.03054316926830323,0,1,549,1,3,1,569,82,real
1467,8,11,19204,320,6,0.00183152891150142,0,0,72,0,3,3,326,87,fake
1468,14,5,1188,21,48,0.001462994588314569,0,0,71,0,9,8,538,88,fake
1469,15,38,3193,4426,164,0.020518283339516077,1,1,814,1,1,4,305,4,real
1470,15,27,10414,220,37,0.003387716944686994,0,0,43,0,6,4,852,67,fake
1471,9,20,6221,253,41,0.00041631124103455266,0,0,4,0,7,8,354,43,fake
1472,8,125,9846,4978,11,0.0028457391843922488,0,1,870,1,0,7,590,30,real
1473,15,54,3978,3681,400,0.06293549426289384,1,1,488,0,4,1,606,16,real
1474,18,26,2726,3746,303,0.09759831193924501,0,0,354,0,4,6,291,71,real
1475,14,117,200,4049,211,0.03312138146231214,0,1,19,1,1,0,217,39,real
1476,12,8,9670,248,6,0.004366274128013074,0,0,51,0,2,9,961,86,fake
1477,10,20,7746,206,3,0.006015739292849359,0,0,71,1,5,8,561,41,fake
1478,10,12,15331,266,42,0.009416542752928907,0,0,59,1,2,2,990,31,fake
1479,12,144,3839,4844,377,0.07840617798284788,1,1,261,0,4,1,105,49,real
1480,11,12,6390,1139,238,0.062251586841271606,0,1,985,0,0,3,461,13,real
1481,19,20,625,3274,267,0.031505649660759937,0,0,410,1,3,3,771,41,real
1482,14,146,2340,311,404,0.054188017327622,1,1,403,1,3,2,382,93,real
1483,18,52,1764,1987,297,0.009124484130425537,0,1,670,0,2,1,657,28,real
1484,15,18,473,2773,316,0.067894542428067,0,1,484,1,2,4,82,64,real
1485,16,56,9168,4015,57,0.07250960188976509,0,0,304,0,4,3,822,19,real
1486,14,24,4277,3251,437,0.09650316229099189,1,1,624,1,2,4,794,87,real
1487,17,23,12254,244,15,0.0062582814327773705,0,0,41,1,8,7,690,72,fake
1488,12,80,3634,560,262,0.0018456419043022644,0,0,768,1,1,1,342,25,real
1489,18,11,11217,196,48,0.006240760468558998,0,0,61,0,9,8,402,38,fake
1490,6,12,16583,210,5,0.0037441480560360565,0,0,30,1,7,9,719,99,fake
1491,13,17,5612,112,19,0.001333171562810509,0,0,18,1,3,0,868,90,fake
1492,5,18,19272,299,30,0.0044693765325584224,0,0,30,1,4,7,115,3,fake
1493,19,53,5613,4419,473,0.02617528690370237,1,0,799,1,3,4,110,2,real
1494,12,51,2222,4289,226,0.05125909252672964,1,0,897,0,2,1,368,5,real
1495,16,18,2550,230,18,0.00598676319067514,0,0,7,1,5,7,756,61,fake
1496,15,18,16800,377,21,0.007240335966558041,0,0,52,0,5,4,801,20,fake
1497,16,13,392,4082,58,0.04737601537387203,1,1,793,1,3,9,338,76,real
1498,16,5,15565,311,20,0.008260867738954309,0,0,48,1,9,9,898,38,fake
1499,8,52,1422,2443,334,0.058061976048235375,1,0,8,0,4,2,627,80,real
1500,8,78,9785,3311,85,0.07730901416171121,0,0,705,0,2,6,404,36,real
1501,9,21,6156,280,250,0.033267298653032386,0,0,318,1,0,3,44,46,real
1502,12,29,381,1804,389,0.08314166219303112,0,1,391,1,3,9,166,93,real
1503,9,3,5816,4916,179,0.027457231555102157,0,1,519,1,1,5,913,99,real
1504,12,58,5575,2472,206,0.05460988080032908,1,1,136,0,1,9,282,37,real
1505,19,7,8812,4303,343,0.021400711317387425,1,0,531,1,0,7,976,54,real
1506,14,15,6233,196,17,0.002559280920681215,0,0,23,0,9,0,405,21,fake
1507,5,118,7447,1089,70,0.031817520950870315,0,0,651,1,2,1,761,21,real
1508,16,33,456,2888,120,0.026670343063721427,0,0,367,0,1,7,216,92,real
1509,19,81,1401,4733,252,0.09669850180280376,0,0,489,0,3,6,766,70,real
1510,14,97,1350,613,92,0.01600741054867306,0,1,689,0,0,9,614,84,real
1511,13,126,2949,1595,255,0.07873258374573953,1,1,11,1,0,8,630,60,real
1512,10,74,5979,3067,253,0.0984164959483215,1,1,998,1,0,1,315,36,real
1513,7,6,12447,459,31,0.002412200752278875,0,0,37,0,2,7,635,77,fake
1514,17,48,4823,4699,287,0.0699027414042095,1,1,446,0,1,5,545,11,real
1515,18,78,3579,1405,308,0.025291180555628713,1,1,114,0,3,0,814,88,real
1516,12,6,15036,412,46,0.005652998631045181,0,0,71,1,9,3,471,83,fake
1517,13,27,11998,421,33,0.005660151831344293,0,0,93,1,2,1,261,87,fake
1518,10,95,9807,523,445,0.09352178101708751,1,0,196,1,0,6,276,31,real
1519,15,37,6424,1076,387,0.0011765094366997686,1,1,860,0,1,8,876,37,real
1520,11,86,4667,2896,85,0.058788569192978174,1,0,737,1,2,5,218,60,real
1521,5,87,6957,2663,273,0.050139647859532434,0,1,843,1,2,3,964,61,real
1522,18,49,7953,4915,226,0.08733841643710476,1,1,323,1,4,4,576,67,real
1523,9,22,1033,108,26,0.002179477967027743,0,0,98,0,2,0,548,98,fake
1524,9,133,4492,4395,497,0.06815260298866503,1,1,773,1,1,3,844,29,real
1525,14,68,4807,4874,113,0.06801096984332773,0,0,512,1,1,9,512,67,real
1526,18,120,5078,2524,183,0.06690800168622833,1,0,628,1,1,2,965,79,real
1527,8,27,12971,433,37,0.005874753103512731,0,0,53,1,7,8,523,71,fake
1528,10,138,8043,3294,321,0.08230875290068805,1,1,662,1,1,5,589,67,real
1529,11,120,993,4576,396,0.004197272624350601,0,1,630,0,3,3,923,16,real
1530,13,64,5617,2206,317,0.04710828507045132,0,0,165,0,3,2,157,45,real
1531,5,106,8553,4193,53,0.03979530562013335,0,1,252,0,0,3,990,34,real
1532,19,18,2429,254,43,0.003458788499743949,0,0,45,0,5,7,840,84,fake
1533,10,136,9481,3485,196,0.04513367251540973,0,0,44,1,4,4,983,44,real
1534,11,99,1917,3163,386,0.03841941849259775,1,1,470,1,4,0,849,97,real
1535,7,81,6934,1674,292,0.043233389987866536,0,1,489,0,4,4,651,78,real
1536,12,15,11381,322,29,0.006393149188786329,0,0,49,0,2,7,995,42,fake
1537,19,50,8747,874,484,0.008863297474958077,0,1,77,0,4,3,92,35,real
1538,9,16,2987,316,32,0.0029104471367220166,0,0,49,1,9,1,51,75,fake
1539,19,82,9090,3373,446,0.04802367134710267,0,1,628,1,1,2,165,84,real
1540,13,111,7275,3534,290,0.062374224549954116,1,0,957,1,4,8,678,30,real
1541,9,55,9307,3796,179,0.0830182966617694,1,1,67,0,2,6,462,53,real
1542,13,144,2000,33,470,0.036046302914925554,1,1,525,0,4,2,628,58,real
1543,14,21,16260,31,26,0.005922917920715765,0,0,82,0,8,4,293,28,fake
1544,8,18,11969,77,22,0.007683100412369231,0,0,47,1,6,2,197,15,fake
1545,13,137,3785,1241,221,0.03747310225357599,0,1,779,1,0,9,626,38,real
1546,9,22,9122,3798,273,0.0925529321646895,0,0,651,0,1,3,633,50,real
1547,14,148,4655,2721,377,0.08289298911930121,0,1,853,0,3,7,483,13,real
1548,13,15,12889,401,42,0.009801587757019378,0,0,25,1,7,2,516,35,fake
1549,7,100,4497,431,419,0.010812335247709604,1,0,341,1,1,2,142,24,real
1550,19,23,4445,1783,416,0.042786951485299124,1,0,903,0,3,7,280,65,real
1551,8,107,2654,3578,447,0.009865737673280906,0,1,785,0,1,9,631,88,real
1552,13,10,1055,956,153,0.06190930952711197,1,1,304,1,3,9,82,91,real
1553,14,28,17246,325,18,0.009110680564717573,0,0,91,0,9,6,937,18,fake
1554,15,15,16709,74,30,0.005035387473274523,0,0,27,0,7,6,445,58,fake
1555,10,93,2691,1574,272,0.0007219947003717753,0,0,448,1,2,9,867,26,real
1556,6,20,3209,4954,423,0.031659634841264675,0,1,97,0,1,1,302,29,real
1557,11,83,6778,1957,134,0.06771907236726554,0,0,331,1,2,6,664,72,real
1558,6,18,2547,301,3,0.004883490833176181,0,0,12,0,6,9,946,44,fake
1559,15,36,7450,2996,7,0.09782694859989882,1,0,449,1,1,9,781,90,real
1560,6,41,8643,396,127,0.08741037960662108,0,0,418,0,0,2,766,5,real
1561,15,144,2560,1171,372,0.035907077904315125,0,0,649,0,3,6,446,33,real
1562,5,100,4235,3268,55,0.00454865414722746,0,1,77,0,0,3,861,5,real
1563,15,47,606,4821,125,0.08456263001150188,1,1,896,1,2,7,676,36,real
1564,15,102,6064,3943,158,0.09112343103146714,1,1,549,0,3,7,670,77,real
1565,16,14,17846,464,18,0.0043770000593574875,0,0,23,0,6,5,69,81,fake
1566,15,40,9063,4531,57,0.012794994091976486,1,1,425,1,0,2,607,13,real
1567,7,98,6478,1449,139,0.09979151344122877,1,1,429,0,0,5,713,25,real
1568,10,46,7246,3452,175,0.025858422155277384,0,1,485,1,3,5,336,58,real
1569,12,145,1561,4490,414,0.07242049128083701,1,1,815,1,0,2,952,2,real
1570,13,104,9938,65,107,0.09080348763357216,1,1,135,1,0,3,191,88,real
1571,11,123,6862,3334,210,0.023568711433070946,0,0,654,0,2,1,808,36,real
1572,8,12,1459,115,446,0.0908258554677066,0,0,254,1,0,0,794,25,real
1573,10,140,5963,3211,73,0.0309481579194867,0,1,560,0,0,1,776,34,real
1574,9,99,8466,679,166,0.09764132223840562,1,0,255,1,4,6,443,12,real
1575,12,30,8052,4481,459,0.02812600203804746,0,1,646,0,3,9,528,19,real
1576,5,2,12507,226,37,0.0002775059798863844,0,0,17,1,7,4,647,94,fake
1577,5,15,7519,976,356,0.005354465089267491,0,0,720,1,2,8,92,37,real
1578,17,136,7903,317,303,0.0709272011669813,1,0,499,0,4,2,37,1,real
1579,19,72,7455,2148,232,0.053211113383700374,1,1,613,1,1,1,275,60,real
1580,15,53,2731,3474,326,0.047787707712273066,1,1,484,0,3,3,292,67,real
1581,10,14,1513,38,39,0.0016595449748626168,0,0,44,1,5,1,406,49,fake
1582,14,108,9647,119,181,0.0705595789776492,0,1,443,0,4,6,971,90,real
1583,16,24,13288,202,21,0.0005918908830405579,0,0,71,1,2,9,991,79,fake
1584,6,136,9834,4445,333,0.055284179598476826,1,1,648,1,0,5,772,46,real
1585,9,27,14550,65,8,0.0069635508477532086,0,0,24,0,8,7,989,48,fake
1586,5,15,6174,347,30,0.004132346502181655,0,0,71,1,3,4,709,92,fake
1587,11,35,522,566,28,0.0028631193835652827,0,0,4,0,4,1,392,68,real
1588,5,19,4566,397,9,0.0006376987806540957,0,0,93,0,2,3,820,19,fake
1589,8,2,7309,2057,92,0.024231060638744775,1,0,1,1,1,0,590,88,real
1590,13,4,4938,221,9,0.006905750776538701,0,0,60,1,5,1,328,40,fake
1591,5,18,2471,247,29,0.006444358628279439,0,0,53,1,6,3,847,6,fake
1592,8,9,17721,209,9,0.0071996283069049715,0,0,92,0,5,5,620,80,fake
1593,10,27,1577,308,329,0.0872465523258539,0,0,575,0,4,3,202,96,real
1594,10,12,8051,484,35,0.005998341177615691,0,0,87,1,9,3,236,94,fake
1595,16,64,3520,655,183,0.05799619805351111,0,1,266,0,2,9,460,63,real
1596,19,99,7877,4743,94,0.008900317798267965,1,0,138,1,1,9,191,35,real
1597,17,20,2375,3088,272,0.06939921083892757,1,1,434,1,4,1,941,72,real
1598,12,14,8444,187,17,0.0016153955994728409,0,0,74,1,2,8,336,61,fake
1599,5,56,4907,793,236,0.0786367385961698,1,1,886,0,2,9,614,5,real
1600,11,48,5728,380,352,0.02500567585101532,1,0,510,0,3,7,664,37,real
1601,5,117,6011,496,417,0.041704872832090095,0,1,944,1,0,7,212,76,real
1602,17,53,4577,2047,428,0.03504702023179279,1,0,983,0,0,4,411,89,real
1603,18,11,4412,432,43,0.0006139229774216881,0,0,16,1,8,2,653,97,fake
1604,11,16,3392,428,42,0.008171409702270373,0,0,98,1,5,5,481,88,fake
1605,7,43,3030,4297,134,0.056564488238478865,1,1,633,0,2,8,788,11,real
1606,15,46,6266,4835,143,0.014206160944306224,0,1,152,1,3,7,655,99,real
1607,12,52,238,2271,18,0.07047958361321867,1,1,213,1,3,6,899,40,real
1608,7,73,8372,2631,230,0.09050781277944812,1,0,234,1,3,7,188,65,real
1609,18,45,304,966,133,0.043460765386725345,0,1,863,1,0,3,707,8,real
1610,18,12,4294,390,113,0.04880922602649759,0,0,623,1,2,5,965,87,real
1611,17,101,8627,3659,498,0.09274228364827623,1,1,954,0,0,4,27,84,real
1612,5,23,6811,4903,138,0.052099138864935716,0,0,361,0,1,1,472,96,real
1613,17,1,928,248,124,0.0487598438049561,0,1,320,1,3,7,844,11,real
1614,17,80,508,1115,203,0.057832910270430415,1,1,222,0,2,2,922,71,real
1615,18,99,2819,1396,60,0.0689229736362952,0,1,952,1,3,4,618,58,real
1616,12,141,4971,2562,249,0.01068833750870314,1,0,738,1,0,7,555,94,real
1617,7,14,16729,162,47,0.0021580899896586603,0,0,25,1,3,8,935,48,fake
1618,6,130,3789,1537,12,0.04355050274532593,0,1,396,1,0,8,412,13,real
1619,5,110,2128,1677,395,0.007234850989748554,1,0,931,0,3,4,402,60,real
1620,18,101,6401,4142,254,0.07861826691982132,0,0,583,0,2,1,945,49,real
1621,7,27,1976,471,18,0.005425292404741829,0,0,66,1,5,6,309,67,fake
1622,19,3,11437,53,42,0.004852170147321872,0,0,50,0,9,6,360,7,fake
1623,6,14,5068,440,22,0.009210525404365143,0,0,69,1,4,7,196,77,fake
1624,6,23,202,1435,49,0.08801313534336418,1,1,774,0,1,7,356,25,real
1625,10,28,5197,2822,163,0.08877535094139864,0,0,961,1,1,4,632,23,real
1626,16,16,10895,177,3,0.005524397608542984,0,0,78,1,5,0,418,51,fake
1627,5,89,8253,2602,87,0.0867705459766688,0,0,464,1,1,3,768,47,real
1628,6,26,18255,296,11,0.005800168853871507,0,0,95,0,2,3,80,97,fake
1629,18,83,1830,1234,36,0.03802411664133903,1,1,624,0,1,2,830,5,real
1630,10,118,2974,2597,252,0.08185425799055031,0,1,452,1,2,7,953,96,real
1631,7,10,4409,206,48,0.0031950503371581274,0,0,40,0,4,2,336,94,fake
1632,19,103,2578,842,139,0.06015485063797062,1,0,934,0,0,4,221,95,real
1633,8,91,5892,4702,354,0.0606316947374532,1,0,751,0,4,1,318,13,real
1634,5,26,1877,2450,380,0.03650253040388231,1,1,476,0,4,5,117,42,real
1635,12,22,19973,346,23,0.009586947017686613,0,0,6,0,9,5,186,5,fake
1636,17,134,7612,1656,53,0.05032283453861176,1,1,150,0,3,7,436,23,real
1637,11,32,3209,450,385,0.04647842059375008,0,1,127,0,2,7,749,62,real
1638,11,54,6113,1539,177,0.0997513745661896,1,1,392,0,0,0,540,1,real
1639,7,22,13744,83,12,0.006123738157392347,0,0,64,0,6,4,843,74,fake
1640,14,14,2549,180,3,4.9803835912580756e-05,0,0,28,0,2,1,427,91,fake
1641,14,125,4641,3296,358,0.051306942286343804,0,1,993,0,0,9,257,54,real
1642,7,11,9609,4673,105,0.08140167355199301,1,0,397,0,3,4,218,72,real
1643,18,15,8284,4341,136,0.07768603268982816,1,0,923,0,4,9,225,3,real
1644,6,42,5087,1314,189,0.0788581765108471,0,1,402,1,1,8,722,83,real
1645,16,19,16085,389,26,0.005560822637349633,0,0,9,1,9,3,447,64,fake
1646,5,134,9152,3698,341,0.025421782906668824,1,0,845,0,4,7,778,51,real
1647,11,110,8005,3983,46,0.08620840858402315,1,0,982,0,0,0,627,2,real
1648,11,50,8812,1195,4,0.08934434653762652,1,1,958,0,3,7,997,49,real
1649,16,74,6439,3272,459,0.019415269661854907,0,1,910,1,3,5,320,31,real
1650,6,7,3615,2117,256,0.013045563655139392,0,0,139,1,1,7,792,74,real
1651,11,44,2183,1850,299,0.09756049685891122,1,1,103,0,3,5,392,80,real
1652,17,20,12699,192,37,0.003638653883052012,0,0,6,0,7,2,990,84,fake
1653,12,131,6578,2757,293,0.08932361472099468,0,1,117,0,3,7,280,3,real
1654,5,103,2611,4687,242,0.08863763846243952,0,0,214,0,1,4,130,35,real
1655,13,97,2667,4274,274,0.05416868240337284,0,1,484,0,2,9,416,98,real
1656,11,25,15736,25,38,0.0003211220429883221,0,0,17,1,3,4,254,85,fake
1657,7,123,7335,3430,414,0.05453628521336417,1,1,691,0,0,6,75,36,real
1658,12,6,3621,77,7,0.004315497855070845,0,0,40,1,5,5,951,64,fake
1659,11,12,3529,384,25,0.007735664883786297,0,0,99,0,5,8,237,32,fake
1660,15,21,11349,334,33,0.005037894579563625,0,0,76,0,2,6,891,18,fake
1661,19,136,4378,2814,169,0.06477090747902298,1,0,861,1,1,2,146,34,real
1662,17,118,1327,1553,378,0.05026398049755353,1,0,134,1,0,4,203,56,real
1663,12,132,4503,1699,81,0.0491811322322456,1,0,114,0,3,8,715,67,real
1664,10,55,1240,1581,153,0.017178910947776682,0,1,441,1,0,9,667,53,real
1665,13,12,15741,51,8,0.006394590861399947,0,0,45,0,5,1,666,67,fake
1666,19,74,7617,3289,313,0.01588526919439558,1,1,651,1,0,0,498,91,real
1667,9,142,1311,3551,145,0.019566629562534243,1,0,365,1,3,7,593,66,real
1668,7,31,1920,4821,322,0.0972977380420305,0,1,232,0,2,7,363,64,real
1669,7,19,9351,119,9,0.00639741465720317,0,0,82,0,5,1,939,67,fake
1670,5,21,8117,828,251,0.026927042430520767,1,0,375,1,2,7,974,81,real
1671,16,16,9707,4531,342,0.059058965773858496,0,0,604,0,2,4,713,39,real
1672,19,58,7980,1134,386,0.061017857623664185,0,1,779,1,0,1,565,38,real
1673,12,19,11294,50,0,0.006710193024834269,0,0,43,1,6,6,166,40,fake
1674,6,105,7006,1139,88,0.07937174257852124,0,1,207,0,0,6,967,19,real
1675,7,25,2767,1712,474,0.0785202867912825,0,1,520,1,0,2,485,83,real
1676,12,24,6474,2011,57,0.02373177042038911,0,1,468,0,4,0,25,5,real
1677,18,1,12000,315,47,0.0038759619456857543,0,0,98,0,9,3,87,69,fake
1678,12,44,9098,4382,62,0.0937987865459497,1,1,443,1,0,1,61,14,real
1679,18,9,11191,477,49,0.00370004839056845,0,0,46,0,5,3,523,91,fake
